OPE ID,Institution Name,City,State,Zip Code,Institution Type,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",Institution Fiscal Year End, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2016 - 6/30/2017,,,,,,,,,,,,,,,,,,,
00423300,St Lukes Methodist Hospital School of Radiologic Technology,Cedar Rapids,IA,52402-5098,Non-profit,Iowa Health System and Subsidiaries,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00729100,St. Luke's College,Sioux City,IA,51104-0263,Non-profit,Iowa Health System and Subsidiaries,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00626700,UnityPoint Health-Des Moines,Des Moines,IA,50309-1499,Non-profit,Iowa Health System and Subsidiaries,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00189100,University of Dubuque,Dubuque,IA,52001-5099,Non-profit,N/A,05/31/2017,2.5,,,,,,,,,,,,,,,,,,,
00189300,Upper Iowa University,Fayette,IA,52142-9206,Non-profit,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
02609200,Vatterott College,Des Moines,IA,50321-4704,Proprietary,"Vatterott Educational Centers, Inc.",12/31/2016,-0.9,,,,,,,,,,,,,,,,,,,
00189500,Waldorf University,Forest City,IA,50436-1700,Proprietary,"Columbia Southern Education Group, Inc. and Subsidiaries  and CSU Prop",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00189600,Wartburg College,Waverly,IA,50677-2200,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00189700,Wartburg Theological Seminary,Dubuque,IA,52004-5004,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00190000,William Penn University,Oskaloosa,IA,52577-1799,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
00765800,American College of Hairstyling-Des Moines,Des Moines,IA,50309-5446,Proprietary,"American Colleges of Hairstyling, Inc. and Subsidiaries ",12/31/2016,0.7,,,,,,,,,,,,,,,,,,,
04207200,Academy di Firenze,Jerome,ID,83338-2329,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04203500,Austin Kade Academy,Idaho Falls,ID,83404-5540,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04176700,Aveda Institute Boise,Boise,ID,83704-4406,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00987300,Aveda Institute Twin Falls,Twin Falls,ID,83301-4154,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04203200,Boise Barber College a d.MARTiN Academy,Boise,ID,83709-1695,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02234500,Boise Bible College,Boise,ID,83714-1220,Non-profit,N/A,06/30/2017,1.4,,,,,,,,,,,,,,,,,,,
00162500,Brigham Young University - Idaho,Rexburg,ID,83460-1650,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02218000,Carrington College,Boise,ID,83704-0000,Proprietary,Adtalem Global Education Inc.,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00161700,College of Idaho (The),Caldwell,ID,83605-4432,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04168600,College of Massage Therapy,Blackfoot,ID,83221-1758,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03832400,Cosmetology School of Arts and Sciences,Burley,ID,83318-1327,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
02314000,Elevate Salon Institute,Chubbuck,ID,83202-3110,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04134300,Evans Hairstyling College,Rexburg,ID,83440-5277,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
02349200,Headmasters School of Hair Design,Lewiston,ID,83501-1834,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02275800,Mr. Leon's School of Hair Design,Moscow,ID,83843-3040,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00162400,Northwest Nazarene University,Nampa,ID,83686-5897,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
04155200,Oliver Finley Academy of Cosmetology,Boise,ID,83714-2900,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02607100,Paul Mitchell The School Boise,Boise,ID,83709-1662,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04144500,Paul Mitchell The School Rexburg,Rexburg,ID,83440-2600,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02559500,Salon Professional Academy (The),Nampa,ID,83686-5104,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04150600,Urban 113 School of Cosmetology,Twin Falls,ID,83301-6229,Proprietary,N/A,12/31/2016,0.2,,,,,,,,,,,,,,,,,,,
02068100,Adler University,Chicago,IL,60602-7298,Non-profit,N/A,08/31/2016,1.1,,,,,,,,,,,,,,,,,,,
04124700,Ambria College of Nursing,Hoffman Estates,IL,60192-3712,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00162800,American Academy of Art,Chicago,IL,60604-4302,Proprietary,N/A,12/31/2016,-0.3,,,,,,,,,,,,,,,,,,,
02113600,American InterContinental University,Schaumburg,IL,60173-2007,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00163300,Augustana College,Rock Island,IL,61201-2296,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00163400,Aurora University,Aurora,IL,60506-4892,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02536700,Bell Mar Beauty College,Cicero,IL,60804-2129,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
00176700,Benedictine University,Lisle,IL,60532-0900,Non-profit,N/A,05/31/2017,2.7,,,,,,,,,,,,,,,,,,,
03747300,Bexley Seabury Seminary Federation,Chicago,IL,60637-2920,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00163900,Blackburn University,Carlinville,IL,62626-1498,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00621400,Blessing Hospital,Quincy,IL,62301-0000,Non-profit,N/A,09/30/2016,3.0,,,,,,,,,,,,,,,,,,,
00164100,Bradley University,Peoria,IL,61625-0002,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
03914300,"CALC, Institute of Technology",Alton,IL,62002-5946,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
03078400,Cameo Beauty Academy,Oak Lawn,IL,60453-3196,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
00893900,Cannella School of Hair Design,Blue Island,IL,60406-2416,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00959500,Cannella School of Hair Design,Chicago,IL,60617-4303,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02295500,Cannella School of Hair Design,Elgin,IL,60020-5401,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
02349500,Cannella School of Hair Design,Chicago,IL,60632-2549,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
02202600,Cannella School of Hair Design,Villa Park,IL,60181-1321,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01308800,Capri Oak Forest Beauty College,Oak Forest,IL,60452-2798,Proprietary,N/A,09/30/2016,1.8,,,,,,,,,,,,,,,,,,,
00923200,Catholic Theological Union at Chicago,Chicago,IL,60615-5698,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00638500,Chamberlain University,Addison,IL,60101-0000,Proprietary,Adtalem Global Education Inc.,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00166100,Chicago Theological Seminary,Chicago,IL,60637-2902,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03199300,Christian Life College,Mount Prospect,IL,60056-2522,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
04242800,Coalition of African American Nurses,Matteson,IL,60443-3821,Non-profit,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00166500,Columbia College Chicago,Chicago,IL,60605-1996,Non-profit,N/A,08/31/2016,2.9,,,,,,,,,,,,,,,,,,,
00166600,Concordia University,River Forest,IL,60305-1499,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
03455700,Cortiva Institute - Chicago,Chicago,IL,60602-3315,Proprietary,"Nemo Investor Aggregator, Limited",12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
02150600,Cosmetology and Spa Academy,Crystal Lake,IL,60014-4003,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
00754900,Coyne College,Chicago,IL,60602-3302,Proprietary,"Coyne American Institute, Inc.",09/30/2016,3.0,,,,,,,,,,,,,,,,,,,
04225300,Creative Touch Cosmetology School,Waterloo,IL,62298-1609,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04192000,Curve Metric School of Hair Design,Elmwood Park,IL,60707-1118,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04229900,Debutantes School of Cosmetology and Nail Technology,Dekalb,IL,60115-3301,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00167100,DePaul University,Chicago,IL,60604-2287,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01072700,DeVry University,Chicago,IL,60618-5994,Proprietary,Adtalem Global Education Inc.,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00175000,Dominican University,River Forest,IL,60305-1066,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04141000,Douglas J Aveda Institute Chicago,Chicago,IL,60657-0000,Proprietary,"Douglas J. Institute, Inc.",12/31/2016,1.0,,,,,,,,,,,,,,,,,,,
02168600,East-West University,Chicago,IL,60605-2185,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00825900,Educators of Beauty College of Cosmetology,Sterling,IL,61081-3611,Proprietary,"Modern Beauties Companies, Inc.",05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00947500,Educators of Beauty College of Cosmetology,Peru,IL,61354-3101,Proprietary,"Modern Beauties Companies, Inc.",05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00167600,Elmhurst College,Elmhurst,IL,60126-3296,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03510300,Erikson Institute,Chicago,IL,60654-4510,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04174900,Estelle International,Skokie,IL,60077-9945,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
03881400,Estelle Medical Academy,Skokie,IL,60077-2269,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
02556100,ETI School of Skilled Trades,Willowbrook,IL,60527-5627,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00167800,Eureka College,Eureka,IL,61530-9976,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
02584900,First Institute,Crystal Lake,IL,60014-7489,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
02522800,Fox College,Bedford Park,IL,60638-1999,Proprietary,"Bradford School, Inc.",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02498200,G Skin & Beauty Institute,Oak Brook,IL,60523-1805,Proprietary,"United Investments of Illinois, Inc.",12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
02261200,G Skin & Beauty Institute,Schaumburg,IL,60195-3112,Proprietary,"United Investments of Illinois, Inc.",12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00168200,Garrett-Evangelical Theological Seminary,Evanston,IL,60201-2926,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00456000,Gem City College,Quincy,IL,62301-4949,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
00893800,Graham Hospital School of Nursing,Canton,IL,61520-2497,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00168400,Greenville University,Greenville,IL,62246-1199,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
02332200,Hair Professionals Career College,Sycamore,IL,60178-3164,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02587700,Hair Professionals Career College,Palos Hills,IL,60465-1929,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
02262100,Hair Professionals School of Cosmetology,Oswego,IL,60543-9175,Proprietary,N/A,09/30/2016,1.9,,,,,,,,,,,,,,,,,,,
03002000,Hairmasters Institute of Cosmetology,Bloomington,IL,61701-5547,Proprietary,N/A,12/31/2016,1.1,,,,,,,,,,,,,,,,,,,
02055200,Harrington College of Design,Chicago,IL,60605-1900,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00168500,Hebrew Theological College,Skokie,IL,60077-3263,Non-profit,Touro College and Related Entities,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
04232300,HVAC Technical Institute,Chicago,IL,60632-4457,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00168800,Illinois College,Jacksonville,IL,62650-2299,Non-profit,N/A,05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00168900,Illinois College of Optometry,Chicago,IL,60616-3878,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01258400,Illinois Institute of Art (The),Chicago,IL,60654-1593,Proprietary,Education Management Corporation and Subsidiaries,06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
00169100,Illinois Institute of Technology,Chicago,IL,60616-3717,Non-profit,N/A,05/31/2017,2.7,,,,,,,,,,,,,,,,,,,
03101800,Illinois Media School,Lombard,IL,60148-7015,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00169600,Illinois Wesleyan University,Bloomington,IL,61702-2900,Non-profit,N/A,07/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04167800,Innovations Design Academy,Canton,IL,61520-2625,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
02573700,Institute for Clinical Social Work,Chicago,IL,60605-1229,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
04187400,John Amico School of Hair Design,Oak Forest,IL,60452-2501,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
00169800,John Marshall Law School (The),Chicago,IL,60604-3968,Non-profit,N/A,08/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04175800,JRenee College,Elgin,IL,60123-9356,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00170000,Judson University,Elgin,IL,60123-1498,Non-profit,N/A,05/31/2017,1.4,,,,,,,,,,,,,,,,,,,
00170300,Kendall College,Chicago,IL,60622-4278,Proprietary,"Laureate Education, Inc.",12/31/2016,0.2,,,,,,,,,,,,,,,,,,,
00170400,Knox College,Galesburg,IL,61401-4999,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02312300,La' James International College,East Moline,IL,61244-4040,Proprietary,"Lyndi, LTD. and Subsidiaries",06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
00170600,Lake Forest College,Lake Forest,IL,60045-2399,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
02319200,Lake Forest Graduate School of Management,Lake Forest,IL,60045-4824,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
01050100,Lakeview College of Nursing,Danville,IL,61832-3781,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04117600,Larry's Barber College,Chicago,IL,60628-2322,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02352200,Le Cordon Bleu College of Culinary Arts in Chicago,Chicago,IL,60610-3050,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00170700,Lewis University,Romeoville,IL,60446-2200,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00170800,Lincoln Christian University,Lincoln,IL,62656-2167,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00170900,Lincoln College,Lincoln,IL,62656-1699,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00171000,Loyola University Chicago,Chicago,IL,60611-2196,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00171200,Lutheran School of Theology at Chicago,Chicago,IL,60615-5199,Non-profit,N/A,06/30/2017,0.6,,,,,,,,,,,,,,,,,,,
00171600,MacCormac College,Chicago,IL,60602-4405,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00171700,MacMurray College,Jacksonville,IL,62650-2590,Non-profit,N/A,05/31/2017,2.0,,,,,,,,,,,,,,,,,,,
00172100,McCormick Theological Seminary,Chicago,IL,60615-5108,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00172200,McKendree University,Lebanon,IL,62254-1299,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
00172300,Meadville Theological School of Lombard College,Chicago,IL,60605-1602,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00622800,Methodist College,Peoria,IL,61615-9235,Non-profit,Iowa Health System and Subsidiaries,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00456800,Midstate College,Peoria,IL,61614-3558,Proprietary,N/A,08/31/2016,2.8,,,,,,,,,,,,,,,,,,,
03368300,Midwest Technical Institute,Springfield,IL,62707-8805,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
04139000,Midwestern Career College,Chicago,IL,60606-3103,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00165700,Midwestern University,Downers Grove,IL,60515-1200,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00172400,Millikin University,Decatur,IL,62522-2084,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00172500,Monmouth College,Monmouth,IL,61462-1963,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00172700,Moody Bible Institute,Chicago,IL,60610-3214,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00888000,Morrison Institute of Technology,Morrison,IL,61270-2959,Non-profit,N/A,05/31/2017,2.7,,,,,,,,,,,,,,,,,,,
03643300,Mr. John's School of Cosmetology and Nails,Jacksonville,IL,62650-3488,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
02192400,"Mr. John's School of Cosmetology, Esthetics & Nails",Decatur,IL,62521-2041,Proprietary,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
03128500,National Latino Education Institute,Chicago,IL,60609-2205,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00173300,National Louis University,Chicago,IL,60603-3032,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00173200,National University of Health Sciences (The),Lombard,IL,60148-4583,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04224400,Networks Barber College,Calumet City,IL,60409-3401,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
02556600,Niles School of Cosmetology,Niles,IL,60714-2827,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
00173400,North Central College,Naperville,IL,60540-4690,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00173500,North Park University,Chicago,IL,60625-4895,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00173600,Northern Baptist Theological Seminary,Lisle,IL,60532-1348,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03684300,NorthShore University HealthSystem School of Nurse Anesthesia,Evanston,IL,60201-9872,Non-profit,N/A,09/30/2016,3.0,,,,,,,,,,,,,,,,,,,
04245000,Northwest Suburban College,Rolling Meadows,IL,60008-4504,Non-profit,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
01236200,Northwestern College,Bridgeview,IL,60455-1318,Proprietary,N/A,07/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00173900,Northwestern University,Evanston,IL,60208-0001,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02297500,Oehrlein School of Cosmetology,East Peoria,IL,61611-2804,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00174100,Olivet Nazarene University,Bourbonnais,IL,60914-2271,Non-profit,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
03065300,Paul Mitchell The School Bradley,Bourbonnais,IL,60914-9307,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03490300,Paul Mitchell the School Chicago,Chicago,IL,60607-0000,Proprietary,N/A,01/31/2017,1.6,,,,,,,,,,,,,,,,,,,
04160600,Paul Mitchell The School Normal,Normal,IL,61761-0000,Proprietary,N/A,08/31/2016,1.9,,,,,,,,,,,,,,,,,,,
01083600,Pivot Point Academy,Bloomingdale,IL,60108-4367,Proprietary,N/A,10/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02323300,Professionals Choice Hair Design Academy,Joliet,IL,60435-6434,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00174500,Quincy University,Quincy,IL,62301-2699,Non-profit,N/A,05/31/2017,2.3,,,,,,,,,,,,,,,,,,,
02214100,Resurrection University,Chicago,IL,60622-1711,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00174600,Robert Morris University Illinois,Chicago,IL,60605-1225,Non-profit,N/A,06/30/2017,2.0,,,,,,,,,,,,,,,,,,,
00174800,Rockford University,Rockford,IL,61108-2393,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00174900,Roosevelt University,Chicago,IL,60605-1394,Non-profit,N/A,08/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00165900,Rosalind Franklin University of Medicine and Science,North Chicago,IL,60064-3095,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03082900,Rosel School of Cosmetology,Chicago,IL,60659-1913,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00980000,Rush University,Chicago,IL,60612-3806,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00998700,Saint Anthony College of Nursing,Rockford,IL,61114-0000,Non-profit,"OSF Healthcare Systems, Saint Anthony Medical Center and Subsidary",09/30/2016,2.1,,,,,,,,,,,,,,,,,,,
00624000,Saint Francis Medical Center College of Nursing,Peoria,IL,61603-3783,Non-profit,"OSF Healthcare Systems, Saint Anthony Medical Center and Subsidary",09/30/2016,2.1,,,,,,,,,,,,,,,,,,,
00176800,Saint Xavier University,Chicago,IL,60655-3199,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
04189200,Salon Professional Academy (The),Shorewood,IL,60404-8789,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02160300,Sanford-Brown College,Chicago,IL,60606-3433,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00175300,School of the Art Institute of Chicago,Chicago,IL,60603-3013,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04189400,Shear Learning Academy of Cosmetology.,Decatur,IL,62523-1208,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
03891300,Soma Institute - The National School of Clinical Massage Therapy,Chicago,IL,60604-4466,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00166300,Spertus College of Judaica,Chicago,IL,60605-1995,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
02185400,St. Augustine College,Chicago,IL,60640-3593,Non-profit,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
03098000,St. John's College,Springfield,IL,62702-5321,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04189600,State Career School,Waukegan,IL,60085-5129,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02228100,Steven Papageorge Hair Academy,Chicago,IL,60657-3312,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
01181000,Taylor Business Institute,Chicago,IL,60601-3608,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02073200,Telshe Yeshiva-Chicago,Chicago,IL,60625-5526,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
04224500,Trenz Beauty Academy,Calumet City,IL,60409-0000,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
01069500,Tri County Beauty Academy,Litchfield,IL,62056-2036,Proprietary,N/A,12/31/2016,1.0,,,,,,,,,,,,,,,,,,,
04195600,Tribeca Flashpoint College,Chicago,IL,60602-2716,Proprietary,N/A,06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
04137500,Tricoci University of Beauty Culture,Chicago,IL,60656-1805,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04147400,Tricoci University of Beauty Culture,Peoria,IL,61614-4831,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04147500,Tricoci University of Beauty Culture,Rockford,IL,61108-2337,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04147300,Tricoci University of Beauty Culture,Glendale Heights,IL,60139-3119,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04147100,Tricoci University of Beauty Culture,Libertyville,IL,60048-2906,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04147200,Tricoci University of Beauty Culture,Bridgeview,IL,60455-1824,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02317300,Tricoci University of Beauty Culture,Danville,IL,61832-8427,Proprietary,"Tricoci University of Beauty Culture, LLC",12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00177100,Trinity Christian College,Palos Heights,IL,60463-0929,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00622500,Trinity College of Nursing & Health Sciences,Rock Island,IL,61201-5317,Non-profit,Iowa Health System and Subsidiaries,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00177200,Trinity International University,Deerfield,IL,60015-1283,Non-profit,N/A,04/30/2017,1.9,,,,,,,,,,,,,,,,,,,
04254000,Ultimate Touch Barber College,Richton Park,IL,60471-1404,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04170800,Unity Cosmetology College,Pontiac,IL,61764-9652,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
