OPE ID,Institution Name,City,State,Zip Code,Institution Fiscal Year End,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",  Institution Type, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2019 - 6/30/2020
02237500,Las Vegas College,Henderson,NV,89014-8810,12/31/2019,Mikhail Education Corporation and Subsidiary,Proprietary,1.7
02248200,Milan Institute of Cosmetology,Reno,NV,89502-2177,12/31/2019,"Amarillo College of Hairdressing, Inc.",Proprietary,1.7
03838500,Northwest Career College,Las Vegas,NV,89128-0255,12/31/2019,N/A,Proprietary,1.8
04186300,Paul Mitchell the School Las Vegas,Las Vegas,NV,89123-8014,06/30/2020,N/A,Proprietary,2.8
04203100,Paul Mitchell The School Reno,Reno,NV,89502-3356,12/31/2019,N/A,Proprietary,1.8
04065300,Roseman University of Health Sciences,Henderson,NV,89014-2333,06/30/2020,N/A,Non-Profit,2.6
00919200,Sierra Nevada College,Incline Village,NV,89451-0000,06/30/2020,N/A,Non-Profit,1.7
04213400,Access Careers,Hempstead,NY,11550-0000,12/31/2019,N/A,Proprietary,2.5
04043300,Ace Institute of Technology,New York,NY,10018-6473,12/31/2019,N/A,Proprietary,2.0
00266600,Adelphi University,Garden City,NY,11530-4299,08/31/2019,N/A,Non-Profit,2.8
04204300,"Aesthetic Science Institute, (The)",Latham,NY,12110-1095,12/31/2019,N/A,Proprietary,2.5
00288600,Albany Law School of Union University,Albany,NY,12208-3494,06/30/2020,N/A,Non-Profit,2.5
00288700,Albany Medical College,Albany,NY,12208-3479,12/31/2019,N/A,Non-Profit,1.8
04279700,Albert Einstein College of Medicine,Bronx,NY,10461-1900,12/31/2019,N/A,Non-Profit,1.7
03358300,Allen School,Jamaica,NY,11432-4901,12/31/2019,N/A,Proprietary,1.7
04223300,Alliance Computing Solutions,Flushing,NY,11354-6507,12/31/2019,N/A,Proprietary,2.7
01081300,American Academy McAllister Institute,New York,NY,10036-5505,09/30/2019,N/A,Non-Profit,-1.0
00746500,American Academy of Dramatic Arts,New York,NY,10016-7089,08/31/2019,N/A,Non-Profit,1.9
03903400,American Beauty School,"Bronx, NY",NY,10462-8003,12/31/2019,N/A,Proprietary,2.6
00757200,American Musical & Dramatic Academy,New York,NY,10023-2106,06/30/2020,N/A,Non-Profit,1.9
04234900,AMG School of License Practical Nursing,Brooklyn,NY,11201-1728,12/31/2019,N/A,Proprietary,3.0
04275100,Anousheh School of Hair,Binghamton,NY,13903-1559,06/30/2020,N/A,Proprietary,1.6
00751800,Apex Technical School,Long Island City,NY,11101-4602,06/30/2020,N/A,Proprietary,2.0
02506000,Associated Beth Rivkah Schools,Brooklyn,NY,11225-3096,08/31/2019,N/A,Non-Profit,1.6
03839300,Aveda Arts & Sciences Institute New York,New York,NY,10013-1522,06/30/2020,Aveda Institute Inc.,Proprietary,2.7
04189000,Barber & Beauty Institute of New York,Hempstead,NY,11550-6317,12/31/2019,N/A,Proprietary,1.5
03713300,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,08/31/2019,N/A,Non-Profit,1.5
00739400,Berkeley College,New York,NY,10017-4604,06/30/2020,N/A,Proprietary,1.8
04273200,Berkowits School of Electrolysis,Forest Hills,NY,11375-6820,12/31/2019,N/A,Proprietary,1.9
04227200,Bet Medrash Gadol Ateret Torah,Brooklyn,NY,11223-1933,08/31/2019,N/A,Non-Profit,1.8
01119200,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,11204-1052,08/31/2019,N/A,Non-Profit,1.6
04210400,Beth Medrash Meor Yitzchok,Monsey,NY,10952-4023,08/31/2019,N/A,Non-Profit,2.9
02582000,Bnos Zion Of Bobov Seminary,Brooklyn,NY,11219-3221,08/31/2019,N/A,Non-Profit,2.0
02105900,Brittany Beauty Academy,Brooklyn,NY,11209-5409,12/31/2019,N/A,Proprietary,1.5
00928400,Brittany Beauty School -,Levittown,NY,11756-1345,11/30/2019,N/A,Proprietary,2.1
00267700,Brooklyn Law School,Brooklyn,NY,11201-3798,06/30/2020,N/A,Non-Profit,3.0
00267800,Bryant & Stratton College,Buffalo,NY,14203-1713,12/31/2019,N/A,Proprietary,2.0
02056400,Capri Cosmetology Learning Center,Nanuet,NY,10954-4915,06/30/2020,N/A,Proprietary,1.5
03097800,Carsten Institute of Cosmetology,New York,NY,10017-6302,12/31/2019,N/A,Proprietary,1.6
00268500,Cazenovia College,Cazenovia,NY,13035-1085,06/30/2020,N/A,Non-Profit,2.2
01161700,Center for Allied Health Education,Brooklyn,NY,11229-9023,12/31/2019,N/A,Proprietary,2.0
04243200,Central Yeshiva Beth Joseph,Brooklyn,NY,11230-6043,08/31/2019,N/A,Non-Profit,3.0
03096200,Charles Stuart School,Brooklyn,NY,11229-2004,12/31/2019,N/A,Proprietary,1.5
03665400,Christie's Education,New York,NY,10020-8002,12/31/2019,N/A,Proprietary,2.9
04233700,"Christine Valmy International School forEsthetics, Skin Care & Make-up",New York,NY,10036-5501,04/30/2020,N/A,Proprietary,2.6
04131500,Collective (The),New York,NY,10004-2026,12/31/2019,N/A,Proprietary,1.8
00270500,College of Saint Rose,Albany,NY,12203-1490,06/30/2020,N/A,Non-Profit,2.4
00520800,College of Westchester (The),White Plains,NY,10606-1231,12/31/2019,N/A,Proprietary,2.8
00752200,Continental School of Beauty Culture,Rochester,NY,14623-3231,12/31/2019,"Continental School of Beauty Culture, LTD",Proprietary,2.9
00818900,Continental School of Beauty Culture - Buffalo,West Seneca,NY,14224-3402,12/31/2019,"Continental School of Beauty Culture, LTD",Proprietary,2.9
00730400,Culinary Institute Of America,Hyde Park,NY,12538-1499,05/31/2020,N/A,Non-Profit,2.2
04234300,Culinary Tech Center,New York,NY,10022-9502,12/31/2019,N/A,Proprietary,2.9
00280800,Daemen College,Amherst,NY,14226-3592,05/31/2020,N/A,Non-Profit,2.5
04280500,Derech Hachaim Seminary,Monroe,NY,10950-2924,08/31/2019,N/A,Non-Profit,3.0
04206200,Digital Film Academy,New York,NY,10036-3708,12/31/2019,N/A,Proprietary,1.9
00271200,D'Youville College,Buffalo,NY,14201-1084,05/31/2020,N/A,Non-Profit,2.6
04117100,E.D.P. School,Brooklyn,NY,11235-0000,12/31/2019,N/A,Non-Profit,3.0
04223800,Electrical and HVAC/R Training Center,Copiague,NY,11726-2701,12/31/2019,N/A,Proprietary,2.4
00644800,"Ellis Medicine, The Belanger School of Nursing",Schenectady,NY,12304-1009,12/31/2019,N/A,Non-Profit,2.4
00904300,Elmira Business Institute,Vestal,NY,13850-3555,12/31/2019,N/A,Proprietary,3.0
04262200,Elyon College,Brooklyn,NY,11204-4801,08/31/2019,N/A,Non-Profit,3.0
00283400,Excelsior College,Albany,NY,12203-5159,06/30/2020,N/A,Non-Profit,3.0
04250200,Focus Personal Training Institute,New York,NY,10001-6217,06/30/2020,N/A,Proprietary,2.9
04223200,Grace International Beauty School,Flushing,NY,11355-2446,12/31/2019,N/A,Proprietary,3.0
00272900,Hartwick College,Oneonta,NY,13820-4020,06/30/2020,N/A,Non-Profit,2.2
00405400,Hebrew Union College - Jewish Institute of Religion,New York,NY,10012-1186,06/30/2020,N/A,Non-Profit,2.2
01015300,Helene Fuld College of Nursing,New York,NY,10035-2745,12/31/2019,N/A,Non-Profit,3.0
00273100,Hobart and William Smith Colleges,Geneva,NY,14456-3397,05/31/2020,N/A,Non-Profit,2.4
00273200,Hofstra University,Hempstead,NY,11549-1010,08/31/2019,N/A,Non-Profit,2.9
02206000,Hunter Business School,Levittown,NY,11756-1331,12/31/2019,N/A,Proprietary,2.7
00702600,Icahn School of Medicine at Mount Sinai,New York,NY,10029-6500,12/31/2019,N/A,Non-Profit,1.5
04144300,Institute of Culinary Education,New York,NY,10281-5205,12/31/2019,N/A,Proprietary,1.7
00849500,Jamestown Business College,Jamestown,NY,14702-0429,06/30/2020,N/A,Proprietary,3.0
04134000,"John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry",Ballston Spa,NY,12020-3021,12/31/2019,N/A,Proprietary,2.9
00274200,Juilliard School (The),New York,NY,10023-6588,06/30/2020,N/A,Non-Profit,2.2
01054900,Kehilath Yakov Rabbinical Seminary,Ossining,NY,10562-1001,06/30/2020,N/A,Non-Profit,1.6
04095300,King's College (The),New York,NY,10004-1603,08/31/2019,N/A,Non-Profit,2.7
03568300,Leon Studio One School of Beauty Knowledge,Williamsville,NY,14221-5323,12/31/2019,N/A,Proprietary,1.8
03433500,Lia Schorr Institute of Cosmetic Skin Care Training (The),New York,NY,10019-2813,11/30/2019,N/A,Proprietary,2.3
00738700,Long Island Beauty School,Hauppauge,NY,11788-4346,12/31/2019,N/A,Proprietary,2.2
00738800,Long Island Beauty School,Hempstead,NY,11550-3704,06/30/2020,N/A,Proprietary,1.8
02093700,Long Island Business Institute,Flushing,NY,11354-2997,08/31/2019,N/A,Proprietary,1.8
04180200,Long Island Nail Skin & Hair Institute,Levittown,NY,11756-1316,12/31/2019,N/A,Proprietary,2.1
00275100,Long Island University,Brookville,NY,11548-1326,08/31/2019,N/A,Non-Profit,3.0
01302600,Machzikei Hadath Rabbinical College,Brooklyn,NY,11204-1805,12/31/2019,N/A,Non-Profit,1.8
00740100,Mandl School,New York,NY,10019-5516,12/31/2019,N/A,Proprietary,3.0
03193300,Manhattan School of Computer Technology,Brooklyn,NY,11230-1617,12/31/2019,N/A,Non-Profit,2.4
04261500,Mechon L'hoyroa,Monsey,NY,10952-2710,12/31/2019,N/A,Non-Profit,3.0
00277200,Mercy College,Dobbs Ferry,NY,10522-1189,06/30/2020,N/A,Non-Profit,2.7
03181400,Merkaz Bnos,Brooklyn,NY,11214-0000,08/31/2019,N/A,Non-Profit,2.8
00726400,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,NY,11218-5209,06/30/2020,N/A,Non-Profit,3.0
00397400,Mesivtha Tifereth Jerusalem of America,New York,NY,10002-6382,08/31/2019,N/A,Non-Profit,2.5
00976900,Metropolitan College of New York,New York,NY,10006-1735,12/31/2019,N/A,Non-Profit,2.6
03652300,Metropolitan Learning Institute,Rego Park,NY,11374-2101,12/31/2019,N/A,Non-Profit,2.2
00928300,Midway Paris Beauty School,Ridgewood,NY,11385-3453,12/31/2019,N/A,Proprietary,1.9
02219500,Mildred Elley,Albany,NY,12206-1513,12/31/2019,N/A,Proprietary,2.7
02275900,"Modern Welding School, Inc",Schenectady,NY,12304-2033,06/30/2020,N/A,Proprietary,2.4
00479900,Monroe College,Bronx,NY,10468-4305,08/31/2019,N/A,Proprietary,1.8
04237200,Montefiore School of Nursing,Mount Vernon,NY,10550-2009,12/31/2019,N/A,Non-Profit,1.6
00277800,Mount Saint Mary College,Newburgh,NY,12550-3494,06/30/2020,N/A,Non-Profit,2.2
02287800,National Tractor Trailer School,Liverpool,NY,13088-2505,07/31/2019,N/A,Proprietary,1.8
00277900,Nazareth College of Rochester,Rochester,NY,14618-3790,06/30/2020,N/A,Non-Profit,3.0
04102300,New Age Training,New York,NY,10001-4006,12/31/2019,N/A,Proprietary,1.7
02182200,New School Center for Media,Albany,NY,12205-1607,12/31/2019,N/A,Proprietary,-1.0
02600100,New York Academy of Art (The),New York,NY,10013-2911,06/30/2020,N/A,Non-Profit,2.2
03537300,New York Automotive & Diesel Institute,Jamaica,NY,11433-1433,06/30/2020,N/A,Proprietary,3.0
03443300,New York College of Traditional Chinese Medicine,Mineola,NY,11501-4005,12/31/2019,N/A,Non-Profit,3.0
03120700,New York Conservatory For Dramatic Arts (The),New York,NY,10011-4225,12/31/2019,N/A,Proprietary,1.4
04210700,New York Institute of Beauty,Islandia,NY,11749-1479,12/31/2019,N/A,Proprietary,2.6
03203300,New York Institute of Massage,Williamsville,NY,14221-6021,12/31/2019,N/A,Proprietary,1.8
00278200,New York Institute of Technology,Old Westbury,NY,11568-8000,08/31/2019,N/A,Non-Profit,2.1
04133700,New York Medical Career Training Center,Flushing,NY,11354-4232,12/31/2019,N/A,Proprietary,2.1
00278400,New York Medical College,Valhalla,NY,10595-1600,06/30/2020,N/A,Non-Profit,2.7
01055100,New York School for Medical & Dental Assistants,Long Island City,NY,11101-2327,06/30/2020,N/A,Proprietary,2.8
04190500,New York School of Esthetics & Day Spa,White Plains,NY,10606-3232,12/31/2019,N/A,Proprietary,3.0
02069000,New York School of Interior Design,New York,NY,10021-5110,06/30/2020,N/A,Non-Profit,3.0
00278500,New York University,New York,NY,10012-1091,08/31/2019,N/A,Non-Profit,2.3
00278800,Niagara University,Niagara University,NY,14109-2010,05/31/2020,N/A,Non-Profit,2.2
01227700,Northeast College of Health Sciences,Seneca Falls,NY,13148-0800,08/31/2019,N/A,Non-Profit,2.5
04278300,Ohel Margulia Seminary,Monsey,NY,10952-2610,08/31/2019,N/A,Non-Profit,2.3
04155300,Onondaga School of Therapeutic Massage,Syracuse,NY,13210-1533,12/31/2019,N/A,Proprietary,1.6
02587600,Orlo School of Hair Design and Cosmetology (The),Albany,NY,12206-1723,12/31/2019,N/A,Proprietary,2.2
00279100,Pace University,New York,NY,10038-1598,06/30/2020,N/A,Non-Profit,1.8
04228300,Paul Mitchell the School Schenectady,Schenectady,NY,12305-2303,06/30/2020,N/A,Proprietary,1.6
00643800,Phillips School of Nursing at Mount Sinai Beth Israel,New York,NY,10035-6354,12/31/2019,N/A,Non-Profit,0.0
00279800,Pratt Institute,Brooklyn,NY,11205-3899,06/30/2020,N/A,Non-Profit,3.0
04283800,Professional Culinary Academy,Buffalo,NY,14222-1433,12/31/2019,N/A,Proprietary,3.0
01094300,Rabbinical College Beth Shraga,Monsey,NY,10952-3033,08/31/2019,N/A,Non-Profit,3.0
02622900,Rabbinical College of Yeshiva and Kolel Bais Medrosh Elyon Association,Monsey,NY,10952-3013,08/31/2019,N/A,Non-Profit,3.0
00280300,Rensselaer Polytechnic Institute,Troy,NY,12180-3590,06/30/2020,N/A,Non-Profit,1.9
02157900,Rochester General-Isabella Graham Hart School of Practical Nursing,Rochester,NY,14621-3007,12/31/2019,N/A,Non-Profit,1.7
00280600,Rochester Institute of Technology,Rochester,NY,14623-5608,06/30/2020,N/A,Non-Profit,2.9
00281000,Russell Sage College,Troy,NY,12180-4199,06/30/2020,N/A,Non-Profit,1.8
00646100,Saint Elizabeth Medical Center,Utica,NY,13501-2998,12/31/2019,N/A,Non-Profit,-0.3
00282300,Saint John's University,Jamaica,NY,11439-1343,05/31/2020,N/A,Non-Profit,2.6
00282500,Saint Joseph's College,Brooklyn,NY,11205-3688,06/30/2020,N/A,Non-Profit,3.0
04151200,Salon Professional Academy (The),Tonawanda,NY,14150-9200,12/31/2019,N/A,Proprietary,3.0
00281300,Sarah Lawrence College,Bronxville,NY,10708-5999,05/31/2020,N/A,Non-Profit,2.4
00746800,School of Visual Arts,New York,NY,10010-3994,06/30/2020,N/A,Proprietary,2.5
04213500,Sharp Edgez Barber Institute,Rochester,NY,14620-0000,06/30/2020,N/A,Proprietary,3.0
02616600,Shear Ego International School of Hair Design,Rochester,NY,14617-3501,12/31/2019,N/A,Proprietary,1.6
02505900,Shor Yoshuv Rabbinical College,Lawrence,NY,11559-1714,08/31/2019,N/A,Non-Profit,2.4
00281600,Siena College,Loudonville,NY,12211-1462,05/31/2020,N/A,Non-Profit,3.0
00281400,Skidmore College,Saratoga Springs,NY,12866-1632,05/31/2020,N/A,Non-Profit,2.7
04179800,Sotheby's Institute of Art - NY,New York,NY,10022-6717,08/31/2019,N/A,Proprietary,-1.0
00281700,St. Bonaventure University,St. Bonaventure,NY,14778-2284,05/31/2020,N/A,Non-Profit,3.0
00947900,St. Paul's School of Nursing,Staten Island,NY,10311-1004,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
01236400,St. Paul's School of Nursing,Rego Park,NY,11374-0000,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
03169300,Studio Jewelers,New York,NY,10016-4112,12/31/2019,N/A,Proprietary,2.7
00288200,Syracuse University,Syracuse,NY,13244-2130,06/30/2020,N/A,Non-Profit,2.6
04115500,Talmudical Seminary of Bobov,Brooklyn,NY,11219-3826,08/31/2019,N/A,Non-Profit,2.4
01201100,Talmudical Seminary Oholei Torah,Brooklyn,NY,11213-3310,06/30/2020,N/A,Non-Profit,2.6
00397900,"Teachers College, Columbia University",New York,NY,10027-6696,08/31/2019,N/A,Non-Profit,2.5
02191600,Torah Temimah Talmudical Seminary,Staten Island,NY,10312-2137,08/31/2019,N/A,Non-Profit,2.2
01014200,Touro College,New York,NY,10010-2705,06/30/2020,N/A,Non-Profit,2.2
04270400,Transitions Career Institute School of Nursing,Flushing,NY,11354-1964,12/31/2019,N/A,Proprietary,2.5
00281200,Trocaire College,Buffalo,NY,14220-2094,05/31/2020,N/A,Non-Profit,3.0
01118900,United Talmudical Seminary,Brooklyn,NY,11211-7984,08/31/2019,N/A,Non-Profit,2.7
03802300,UTA Mesivta of Kiryas Joel,Monroe,NY,10950-2169,08/31/2019,N/A,Non-Profit,1.8
00288300,Utica College- Utica,Utica,NY,13502-4892,05/31/2020,N/A,Non-Profit,2.1
00289500,Vassar College,Poughkeepsie,NY,12604-0008,06/30/2020,N/A,Non-Profit,2.2
00289600,Villa Maria College of Buffalo,Buffalo,NY,14225-3999,06/30/2020,N/A,Non-Profit,1.9
00289900,Wagner College,Staten Island,NY,10301-4495,08/31/2019,N/A,Non-Profit,2.8
04225500,Westchester School for Dental Assistants,Ardsley,NY,10502-1047,12/31/2019,N/A,Proprietary,1.5
01192100,Westchester School of Beauty Culture,Mount Vernon,NY,10550-2295,12/31/2019,N/A,Proprietary,2.1
03147300,Yeshiva D'Monsey - (Administrative offices only),Monsey,NY,10952-3106,10/31/2019,N/A,Non-Profit,1.9
03000100,Yeshiva Gedolah Imrei Yosef D'Spinka,Brooklyn,NY,11219-4696,08/31/2019,N/A,Non-Profit,3.0
04215900,Yeshiva Gedolah Kesser Torah,Monsey,NY,10952-2127,08/31/2019,N/A,Non-Profit,3.0
04265900,Yeshiva Kollel Tifereth Elizer,Brooklyn,NY,11219-0000,06/30/2020,N/A,Non-Profit,2.0
04119600,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,Far Rockaway,NY,11691-5219,08/31/2019,N/A,Non-Profit,1.6
04138100,Yeshiva of Machzikai Hadas,Brooklyn,NY,11219-1408,06/30/2020,N/A,Non-Profit,2.4
01167000,Yeshiva of Nitra Rabbinical College -,Mount Kisco,NY,10549-4112,09/30/2019,N/A,Non-Profit,2.5
04276600,Yeshiva of Ocean,Greenfield Park,NY,12435-5308,12/31/2019,N/A,Non-Profit,3.0
04264500,Yeshiva Ohr Naftoli,New Windsor,NY,12553-8006,08/31/2019,N/A,Non-Profit,3.0
04259000,Yeshiva Shaar Ephraim,Monsey,NY,10952-2732,08/31/2019,N/A,Non-Profit,1.7
02152000,Yeshiva Shaar Hatorah,Richmond Hill,NY,11418-1469,08/31/2019,N/A,Non-Profit,3.0
03496300,Yeshiva Shaarei Torah of Rockland,Suffern,NY,10901-4003,08/31/2019,N/A,Non-Profit,2.4
04287600,Yeshiva Yesoda Hatorah Vetz Chaim,Brooklyn,NY,11211-7106,08/31/2019,N/A,Non-Profit,3.0
03934300,Yeshiva Zichron Aryeh,Far Rockaway,NY,11691-0000,08/31/2019,N/A,Non-Profit,3.0
04245600,Yeshivas Maharit D'Satmar,Monroe,NY,10950-3136,08/31/2019,N/A,Non-Profit,2.2
03127100,Yeshivas Novominsk,Brooklyn,NY,11204-2138,08/31/2019,N/A,Non-Profit,3.0
04278500,Yeshivat Hechal Shemuel,Brooklyn,NY,11230-0000,12/31/2019,N/A,Non-Profit,2.2
01302700,Yeshivath Viznitz,Monsey,NY,10952-3021,08/31/2019,N/A,Non-Profit,2.3
02324400,Allstate Hairstyling & Barber College,Cleveland,OH,44113-3413,12/31/2019,N/A,Proprietary,1.8
03534400,American Institute of Alternative Medicine,Columbus,OH,43229-1113,12/31/2019,N/A,Proprietary,2.3
04266100,Apex Academy Hair Skin Nails School of Cosmetology,Ontario,OH,44906-1793,12/31/2019,N/A,Proprietary,1.8
04192200,Athena Career Academy,Toledo,OH,43615-6800,12/31/2019,N/A,Proprietary,2.4
00648700,Aultman College of Nursing and Health Sciences,Canton,OH,44710-1799,12/31/2019,N/A,Non-Profit,2.5
03837300,Aveda Fredric's Institute,West Chester,OH,45069-2794,06/30/2020,"Nutur Holdings, LLC",Proprietary,2.0
04137800,Aveda Institute Columbus,Columbus,OH,43214-1903,06/30/2020,"Nutur Holdings, LLC",Proprietary,2.0
03626300,Brown Aveda Institute,Mentor,OH,44060-6212,12/31/2019,N/A,Proprietary,2.4
02560000,Casal Aveda Institute,Niles,OH,44446-4693,12/31/2019,N/A,Proprietary,2.4
00302400,Case Western Reserve University,Cleveland,OH,44106-7049,06/30/2020,N/A,Non-Profit,2.4
00302500,Cedarville University,Cedarville,OH,45314-8564,06/30/2020,N/A,Non-Profit,3.0
01224800,Central School of Practical Nursing,Independence,OH,44131-2155,12/31/2019,N/A,Non-Profit,1.1
01088000,Chatfield College,Saint Martin,OH,45118-9705,06/30/2020,N/A,Non-Profit,2.1
04254900,Cincinnati School of Barbering & Hair Design,Cincinnati,OH,45239-5538,12/31/2019,N/A,Proprietary,2.7
04225700,Cleveland Barber College,Mayfield Heights,OH,44124-0000,12/31/2019,N/A,Proprietary,1.6
00303900,Columbus College of Art & Design,Columbus,OH,43215-1758,06/30/2020,N/A,Non-Profit,2.5
03319300,Creative Images Institute of Cosmetology,Dayton,OH,45414-2557,12/31/2019,N/A,Proprietary,2.6
03116200,Dayton Barber College,Miamisburg,OH,45342-4196,12/31/2019,N/A,Proprietary,2.0
04277400,Elite Academy Of Hair Design,Bridgeport,OH,43912-2513,12/31/2019,N/A,Proprietary,2.7
04185900,Elite School of Cosmetology,Norwalk,OH,44857-2714,08/31/2019,N/A,Proprietary,2.3
04206700,Elite Welding Academy,Cincinnati,OH,45246-1013,09/30/2019,N/A,Proprietary,1.6
03079000,ETI Technical College of Niles,Niles,OH,44446-4398,09/30/2019,N/A,Proprietary,1.1
04235000,Felbry College-School of Nursing,Columbus,OH,43231-2256,12/31/2019,N/A,Proprietary,1.0
00311400,Firelands Regional Medical Center,Sandusky,OH,44870-4788,12/31/2019,N/A,Non-Profit,2.8
00941200,Fortis College,Cuyahoga Falls,OH,44221-2998,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
02190700,Fortis College,Centerville,OH,45459-6120,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
00304600,Franklin University,Columbus,OH,43215-5399,07/31/2019,N/A,Non-Profit,2.5
