OPE ID,School Name,City,State,Zip Code,School Type,"Composite Scores for 
School FYs Ending Between 
7/1/2006 and 6/30/2007"
03098000,Saint John's College,Springfield,IL,62769-0002,Private Non-Profit,3
00176800,Saint Xavier University,Chicago,IL,53147-4440,Private Non-Profit,1.8
00175300,School of the Art Institute of Chicago,Chicago,IL,60603-2306,Private Non-Profit,3
00175400,Seabury-Western Theological Seminary,Evanston,IL,60201-2976,Private Non-Profit,2.2
00175600,Shimer College,Chicago,IL,60616-3893,Private Non-Profit,0.7
04117500,SOLEX Medical Academy,Wheeling,IL,60090-3104,Proprietary,2.3
03891300,Soma Institute - The National School of Clinical Massage Therapy,Chicago,IL,60604-4466,Proprietary,2
00166300,Spertus College of Judaica,Chicago,IL,60605-1995,Private Non-Profit,2.5
00176100,Springfield College Illinois,Springfield,IL,62702-2694,Private Non-Profit,0.3
01181000,Taylor Business Institute,Chicago,IL,60606-5111,Proprietary,1
02073200,Telshe Yeshiva-Chicago,Chicago,IL,60625-5526,Private Non-Profit,2.8
03065300,Trend Setters College of Cosmetology,Bradley,IL,60477-6273,Proprietary,1.6
01069500,Tri County Beauty Academy,Litchfield,IL,62056-2036,Proprietary,-0.2
04137500,Tricoci University of Beauty Culture,Chicago,IL,60656-1805,Proprietary,-0.2
00177100,Trinity Christian College,Palos Heights,IL,60605-0000,Private Non-Profit,3
00177200,Trinity International University,Deerfield,IL,60419-1348,Private Non-Profit,2.5
04136900,University of Aesthetics (The),Chicago,IL,60622-2151,Proprietary,2.6
00177400,University of Chicago (The),Chicago,IL,06901-3707,Private Non-Profit,3
00166400,University of Saint Francis,Joliet,IL,60465-2478,Private Non-Profit,2.9
00176500,University of Saint Mary of the Lake,Mundelein,IL,60060-1174,Private Non-Profit,2.6
02124400,University of Spa & Cosmetology Arts,Springfield,IL,62704-0000,Proprietary,3
00177800,VanderCook College of Music,Chicago,IL,60616-3731,Private Non-Profit,2.6
03623300,Vee's School of Beauty Culture,East St. Louis,IL,62205-2326,Proprietary,1.8
02214100,West Suburban College of Nursing,Oak Park,IL,60302-2519,Private Non-Profit,2.6
00178100,Wheaton College,Wheaton,IL,54562-9239,Private Non-Profit,3
00178300,Worsham College of Mortuary Science,Wheeling,IL,60090-2646,Proprietary,2.1
03538300,Alexandria School of Scientific Therapeutics,Alexandria,IN,46001-0287,Proprietary,1.1
00178400,Ancilla Domini College,Donaldson,IN,46513-0001,Private Non-Profit,3
00178500,Anderson University,Anderson,IN,46260-1902,Private Non-Profit,2.9
00961200,Apex Academy of Hair Design,Anderson,IN,46016-1558,Proprietary,-0.9
00182300,Associated Mennonite Biblical Seminary,Elkhart,IN,67117-0306,Private Non-Profit,3
00163700,Bethany Theological Seminary,Richmond,IN,47374-4019,Private Non-Profit,3
00178700,Bethel College,Mishawaka,IN,46590-1224,Private Non-Profit,1.9
00178800,Butler University,Indianapolis,IN,46208-3487,Private Non-Profit,3
00183400,Calumet College of Saint Joseph,Whiting,IN,60451-0000,Private Non-Profit,3
00178900,Christian Theological Seminary,Indianapolis,IN,46208-3301,Private Non-Profit,3
02615800,College of Court Reporting,Hobart,IN,46342-5969,Proprietary,3
02087600,Concordia Theological Seminary,Fort Wayne,IN,55104-5494,Private Non-Profit,3
01150500,Creative Hair Styling Academy,Highland,IN,46322-1554,Proprietary,2.4
03456700,Crossroads Bible College,Indianapolis,IN,46219-4912,Private Non-Profit,2.4
03262300,David Demuth Institute of Cosmetology,Richmond,IN,47374-4101,Proprietary,2.2
00179200,DePauw University,Greencastle,IN,46135-0037,Private Non-Profit,3
02158800,Don Roberts Beauty School,Valparaiso,IN,46385-4597,Proprietary,2.9
02164300,Don Roberts School of Hair Design,Schererville,IN,46375-9999,Proprietary,2.8
00179300,Earlham College,Richmond,IN,47374-5360,Private Non-Profit,3
00179800,Franklin College of Indiana,Franklin,IN,46131-2623,Private Non-Profit,3
00179900,Goshen College,Goshen,IN,46514-5411,Private Non-Profit,3
00180000,Grace College and Theological Seminary,Winona Lake,IN,46064-9001,Private Non-Profit,1.9
02607000,Hair Arts Academy,Bloomington,IN,47404-3581,Proprietary,2.5
02490800,Hair Fashions by Kaye Beauty College,Noblesville,IN,46060-3128,Proprietary,0
02490500,Hair Fashions by Kaye Beauty College,Indianapolis,IN,46250-1529,Proprietary,1.5
00180100,Hanover College,Hanover,IN,47243-0108,Private Non-Profit,3
02158400,Harrison College,Indianapolis,IN,46278-0000,Proprietary,1.6
00951500,Harrold Beauty Academy,Terre Haute,IN,47807-3390,Proprietary,3
00726300,Holy Cross College,Notre Dame,IN,46556-0308,Private Non-Profit,3
04130900,Honors Beauty College,Indianapolis,IN,46256-3317,Proprietary,2.3
00180300,Huntington University,Huntington,IN,46804-6283,Private Non-Profit,2.2
04038700,Ideal Beauty Academy,Jeffersonville,IN,47130-4215,Proprietary,1.5
00180500,Indiana Institute of Technology,Fort Wayne,IN,46320-0000,Private Non-Profit,3
00182200,Indiana Wesleyan University,Marion,IN,47172-1836,Private Non-Profit,3
02351300,Knox Beauty College,Knox,IN,46534-2015,Proprietary,2.1
01040900,Lafayette Beauty Academy,Lafayette,IN,47901-1149,Proprietary,2.9
00182000,Manchester College,North Manchester,IN,46962-1276,Private Non-Profit,3
00182100,Marian University,Indianapolis,IN,46222-1997,Private Non-Profit,3
02140800,Martin University,Indianapolis,IN,46201-3060,Private Non-Profit,1.7
02308900,Masters of Cosmetology College,Fort Wayne,IN,46809-1305,Proprietary,2.7
00961300,Merrillville Beauty College,Merrillville,IN,46410-3401,Proprietary,1.6
04119700,Moler Hairstyling College,Gary,IN,46406-1745,Proprietary,2
00182400,Oakland City University,Oakland City,IN,47635-0398,Private Non-Profit,2.8
02304800,PJ's College of Cosmetology,Richmond,IN,46227-0042,Proprietary,2.1
02241700,PJ's College of Cosmetology,Clarksville,IN,47130-6290,Proprietary,2.1
02084800,Ravenscroft Beauty College,Fort Wayne,IN,46815-5348,Proprietary,3
02339600,Rogers Academy of Hair Design,Evansville,IN,47715-2403,Proprietary,1.9
00183000,Rose - Hulman Institute of Technology,Terre Haute,IN,47403-2721,Private Non-Profit,3
00967300,Rudae's School of Beauty Culture,Fort Wayne,IN,46901-4516,Proprietary,2.5
00625700,Saint Elizabeth School of Nursing,Lafayette,IN,47904-2198,Private Non-Profit,3
00183300,Saint Joseph's College,Rensselaer,IN,47978-0000,Private Non-Profit,3
00183500,Saint Mary of the Woods College,Saint Mary of the Woods,IN,47876-0067,Private Non-Profit,2.5
00183600,Saint Mary's College,Notre Dame,IN,46556-5007,Private Non-Profit,3
00727600,Saint Meinrad School of Theology,St Meinrad,IN,47577-1002,Private Non-Profit,3
04100300,Success Schools LLC,Merrillville,IN,60604-2303,Proprietary,2.3
00183800,Taylor University,Upland,IN,46815-4697,Private Non-Profit,3
00183900,Trine University,Angola,IN,46375-9712,Private Non-Profit,2.9
00179500,University of Evansville,Evansville,IN,47722-0002,Private Non-Profit,3
00180400,University of Indianapolis,Indianapolis,IN,46032-4656,Private Non-Profit,3
00184000,University of Notre Dame,Notre Dame,IN,46556-5602,Private Non-Profit,3
00183200,University of Saint Francis,Fort Wayne,IN,46307-8481,Private Non-Profit,3
00184200,Valparaiso University,Valparaiso,IN,46405-2258,Private Non-Profit,3
01015100,Vincennes Beauty College,Vincennes,IN,47591-1297,Proprietary,1.7
00184400,Wabash College,Crawfordsville,IN,47933-0352,Private Non-Profit,3
00868200,Academy of Hair Design,Salina,KS,67401-2803,Proprietary,2.4
02303500,American Institute of Baking,Manhattan,KS,66502-3999,Private Non-Profit,3
00190300,Baker University,Baldwin City,KS,67456-1900,Private Non-Profit,3
00191700,Barclay College,Haviland,KS,46168-1223,Private Non-Profit,3
01025600,Benedictine College,Atchison,KS,66205-3501,Private Non-Profit,3
00190400,Bethany College,Lindsborg,KS,67456-1897,Private Non-Profit,0.6
00190500,Bethel College,North Newton,KS,67117-0531,Private Non-Profit,1.7
03066200,Bryan College,Topeka,KS,64034-1102,Proprietary,2.8
00833200,B-Street Design School of International Hair Styling,Manhattan,KS,66502-6082,Proprietary,0.2
00190700,Central Baptist Theological Seminary,Shawnee,KS,66226-3513,Private Non-Profit,1.3
00190800,Central Christian College of Kansas,McPherson,KS,67213-5429,Private Non-Profit,0.5
02090700,Cleveland Chiropractic College,Overland Park,KS,66210-1613,Private Non-Profit,3
02196400,Cutting Edge Hairstyling Academy,Kansas City,KS,33611-1404,Proprietary,2.6
00191400,Donnelly College,Kansas City,KS,66102-4298,Private Non-Profit,2.3
00191800,Friends University,Wichita,KS,67002-8044,Private Non-Profit,3
02257700,Hays Academy of Hair Design,Hays,KS,67846-,Proprietary,1.8
00192000,Hesston College,Hesston,KS,67062-2093,Private Non-Profit,3
00192900,Kansas Wesleyan University,Salina,KS,66210-,Private Non-Profit,3
00193100,Manhattan Christian College,Manhattan,KS,67002-9471,Private Non-Profit,2.4
00193300,McPherson College,McPherson,KS,67501-5831,Private Non-Profit,3
00703200,MidAmerica Nazarene University,Olathe,KS,66102-6303,Private Non-Profit,2.2
00193900,Newman University,Wichita,KS,67880-2036,Private Non-Profit,2.9
02134800,Old Town Barber  College,Wichita,KS,67211-1693,Proprietary,1.8
00193700,Ottawa University,Ottawa,KS,53154-2921,Private Non-Profit,2.6
02606300,Paul Mitchell The School Wichita,Wichita,KS,67207-,Proprietary,3
02613000,Pinnacle Career Institute,Lawrence,KS,66046-2703,Proprietary,2.5
03529300,Sidney's Hairdressing College,Hutchinson,KS,67501-7094,Proprietary,2.4
00194000,Southwestern College,Winfield,KS,66441-4368,Private Non-Profit,1.7
00194500,Sterling College,Sterling,KS,63042-,Private Non-Profit,1.9
00194600,Tabor College,Hillsboro,KS,67550-9365,Private Non-Profit,3
00194300,University of Saint Mary,Leavenworth,KS,66218-9466,Private Non-Profit,3
01050300,Wichita Technical Institute,Wichita,KS,67208-4243,Proprietary,2.7
02590900,Wright Career College,Overland Park,KS,74145-5712,Private Non-Profit,1.6
02603100,Xenon International Academy,Wichita,KS,63011-3125,Proprietary,3
03031300,Xenon International Academy IV,Olathe,KS,66212-5451,Proprietary,2.6
04132900,Z Hair Academy,Lawrence,KS,66046-4040,Proprietary,1.8
00195100,Alice Lloyd College,Pippa Passes,KY,41844-9703,Private Non-Profit,3
02159100,Appalachian Beauty School,South Williamson,KY,41503-3945,Proprietary,2.9
00195200,Asbury College,Wilmore,KY,40356-0030,Private Non-Profit,3
00195300,Asbury Theological Seminary,Wilmore,KY,32825-3246,Private Non-Profit,3
04038300,ATA College,Louisville,KY,63010-1515,Proprietary,2.2
02518900,Barrett & Company School of Hair Design,Nicholasville,KY,40356-2152,Proprietary,2.8
02491100,Beckfield College,Florence,KY,45246-1616,Proprietary,-1
00195400,Bellarmine University,Louisville,KY,40202-1357,Private Non-Profit,3
03804300,Bellefonte Academy of Beauty,Russell,KY,41164-1002,Proprietary,2.2
00195500,Berea College,Berea,KY,40404-2182,Private Non-Profit,3
00195800,Brescia University,Owensboro,KY,37212-2400,Private Non-Profit,2.3
03611300,Brighton Center's Center for Employment Training,Newport,KY,41071-1968,Private Non-Profit,2.1
00195900,Campbellsville University,Campbellsville,KY,42602-9999,Private Non-Profit,2.6
00196100,Centre College of Kentucky,Danville,KY,40422-1394,Private Non-Profit,3
02535600,Clear Creek Baptist Bible College,Pineville,KY,40977-9754,Private Non-Profit,3
01172500,Collins School of Cosmetology,Middlesboro,KY,40965-2809,Proprietary,2.2
00931300,Daymar College,Owensboro,KY,40245-1629,Proprietary,2.4
00842500,Daymar College,Paducah,KY,40503-,Proprietary,1.7
03885300,Employment Solutions,Lexington,KY,40517-3260,Private Non-Profit,2.5
03516500,Ezell's Cosmetology School,Murray,KY,42071-2530,Proprietary,2.5
03007000,Frontier School of Midwifery & Family Nursing,Hyden,KY,41749-0000,Private Non-Profit,2.6
03083700,Galen Health Institutes,Louisville,KY,45241-2387,Proprietary,1.9
00196400,Georgetown College,Georgetown,KY,40324-1628,Private Non-Profit,3
03026200,Head's West Kentucky Beauty College,Madisonville,KY,42431-0000,Proprietary,2.6
00196500,Kentucky Christian University,Grayson,KY,41143-2205,Private Non-Profit,2.8
03002100,Kentucky Mountain Bible College,Vancleve,KY,41385-0010,Private Non-Profit,3
00196900,Kentucky Wesleyan College,Owensboro,KY,42302-1039,Private Non-Profit,3
04123900,Lexington Healing Arts Academy,Lexington,KY,40503-1932,Proprietary,3
00197100,Lexington Theological Seminary,Lexington,KY,24501-3199,Private Non-Profit,2.2
00197200,Lindsey Wilson College,Columbia,KY,40422-9690,Private Non-Profit,3
00197400,Louisville Presbyterian Theological Seminary,Louisville,KY,40205-1798,Private Non-Profit,3
02576200,Mid-Continent University,Mayfield,KY,62846-0000,Private Non-Profit,3
00197500,Midway College,Midway,KY,40422-1894,Private Non-Profit,3
03106700,Motif Beauty Academy,Winchester,KY,40391-1958,Proprietary,1
03103500,Mr Jim's Beauty College,Owensboro,KY,42301-2646,Proprietary,1
03029200,Nu Tek Academy of Beauty,Mount Sterling,KY,40353-9767,Proprietary,2.5
02323700,Pat Wilson Beauty College,Henderson,KY,42420-2953,Proprietary,2.2
02351700,Paul Mitchell the School - Louisville,Louisville,KY,40203-3093,Proprietary,1.8
02340800,Paul Mitchell The School Lexington,Lexington,KY,40514-1545,Proprietary,2.8
00198000,Pikeville College,Pikeville,KY,41501-1194,Private Non-Profit,2.3
02337200,PJ's College of Cosmetology,Bowling Green,KY,40233-3120,Proprietary,2
02551100,PJ's College of Cosmetology,Glasgow,KY,42141-2434,Proprietary,3
03886300,Regency School of Hair Design,Prestonsburg,KY,41653-1278,Proprietary,2.9
01042400,Salon Professional Academy The,Lexington,KY,40502-1776,Proprietary,0.2
02560800,Southeast School of Cosmetology,Manchester,KY,40962-0000,Proprietary,0.4
00196000,Spalding University,Louisville,KY,40048-3000,Private Non-Profit,2.3
00461800,Spencerian College,Louisville,KY,40504-3307,Proprietary,3
00198300,St. Catharine College,St. Catharine,KY,40004-0000,Private Non-Profit,3
00200100,Thomas More College,Crestview Hills,KY,45242-5650,Private Non-Profit,2.3
00198700,Transylvania University,Lexington,KY,40508-1797,Private Non-Profit,3
02251500,Trend Setters' Academy of Beauty Culture,Louisville,KY,40219-3805,Proprietary,0.9
00198800,Union College,Barbourville,KY,40741-2840,Private Non-Profit,3
00196200,University of the Cumberlands,Williamsburg,KY,40769-1372,Private Non-Profit,3
04120700,Alden's School of Cosmetology,Baker,LA,70714-1502,Proprietary,1.4
02601000,American School of Business,Shreveport,LA,76310-2303,Proprietary,1.8
03061400,Ascension College,Gonzales,LA,70737-2912,Proprietary,1.6
02117800,Aveda Institute Lafayette,Lafayette,LA,70503-3246,Proprietary,1.6
00462100,Ayers Career College,Shreveport,LA,71108-5845,Proprietary,2.3
02617100,Baton Rouge College,Baton Rouge,LA,70118-6143,Proprietary,3
02335700,Baton Rouge General Medical Center,Baton Rouge,LA,70821-2511,Private Non-Profit,1.7
02197500,Baton Rouge School of Computers,Baton Rouge,LA,70816-8188,Proprietary,3
03294300,Blue Cliff College,Metairie,LA,70360-4722,Proprietary,2.4
03023500,Camelot College,Baton Rouge,LA,70805-7539,Proprietary,2
02234000,Cameron College,New Orleans,LA,70002-6049,Proprietary,1.9
00200300,Centenary College of Louisiana,Shreveport,LA,71104-3396,Private Non-Profit,3
01109700,Cloyd's Beauty School #1,West Monroe,LA,71291-3131,Proprietary,3
02338000,Cloyd's Beauty School #2,Monroe,LA,71202-3539,Proprietary,3
02352500,Cloyd's Beauty School #3,Monroe,LA,71201-3211,Proprietary,3
04040300,Compass Career College,Hammond,LA,70403-1215,Proprietary,2.3
02548500,Cosmetology Training Center,Lafayette,LA,70503-3238,Proprietary,2.4
03810500,Court Reporting Institute of Louisiana,Baton Rouge,LA,70816-0000,Proprietary,1.6
03010400,Crescent City School of Gaming & Bartending,New Orleans,LA,89121-6262,Proprietary,-1
03332600,Delta College,Covington,LA,70460-2624,Proprietary,2.8
02538300,Delta College of Arts & Technology,Baton Rouge,LA,70508-6831,Proprietary,2.4
02055500,Delta School of Business and Technology,Lake Charles,LA,70601-4334,Proprietary,2
00989800,Demmon School of Beauty,Lake Charles,LA,70607-2128,Proprietary,3
02619200,Denham Springs Beauty College,Denham Springs,LA,70726-3829,Proprietary,2.5
03030900,Diesel Driving Academy,Baton Rouge,LA,72209-5840,Proprietary,1.5
02260200,Diesel Driving Academy,Shreveport,LA,72301-,Proprietary,1.5
00200400,Dillard University,New Orleans,LA,70122-3097,Private Non-Profit,3
01163100,"D-Jay's School of Beauty, Arts & Sciences",Baton Rouge,LA,70815-1628,Proprietary,2.1
03095100,Gretna Career College,Gretna,LA,70053-2436,Proprietary,1.9
02582200,"Guy's Academy Hair, Skin & Nails",Shreveport,LA,71105-2404,Proprietary,3
02166200,ITI Technical College,Baton Rouge,LA,70117-,Proprietary,2.2
01184100,John Jay Beauty College,New Orleans,LA,70458-4644,Proprietary,3
03253300,Jonesville Beauty School,Vidalia,LA,38133-4067,Proprietary,2
02536400,Louisiana Academy of Beauty,Eunice,LA,70535-3512,Proprietary,0.5
00200700,Louisiana College,Pineville,LA,71360-5122,Private Non-Profit,2.1
04112300,Louisiana Culinary Institute,Baton Rouge,LA,70816-4109,Proprietary,2.8
00201600,Loyola University New Orleans,New Orleans,LA,70118-6195,Private Non-Profit,2.5
03356300,Medical Training College,Baton Rouge,LA,70816-8190,Proprietary,2.5
03727500,Moore Career College,Baton Rouge,LA,70808-4191,Proprietary,2.4
