CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
05/31/2019 ,10163495     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - DIXON SCHOOL DISTRICT                             ,1335 FRANKLIN GROVE ROAD                                               ,DIXON                    ,IL        ,61021-0000
05/31/2019 ,10163496     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - DURAND SCHOOL DISTRICT 322                        ,200 W. SOUTH STREET                                                    ,DURAND                   ,IL        ,61024-0000
05/31/2019 ,10163498     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - EUREKA HIGH SCHOOL                                ,200 W. CRUGER AVENUE                                                   ,EUREKA                   ,IL        ,61530-0000
05/31/2019 ,10163499     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - FORRESTON JUNIOR HIGH SCHOOL                      ,601 E. MAIN STREET                                                     ,FORRESTON                ,IL        ,61030-0000
05/31/2019 ,20163408     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - WESTFIELD JUNIOR HIGH SCHOOL                      ,149 FAIRFIELD WAY                                                      ,BLOOMINGDALE             ,IL        ,60108-0000
05/30/2019 ,00146613     ,BARRY UNIVERSITY                                                      ,BARRY UNIVERSITY -                                                    ,445 CHALLENGER ROAD SUITE 109                                          ,CAPE CANAVERAL           ,FL        ,32920-4100
05/29/2019 ,00996508     ,CANADIAN VALLEY TECHNOLOGY CENTER SCHOOL DISTRICT NO. 6               ,CANADIAN VALLEY TECHNOLOGY CENTER SCHOOL DISTRICT NO. 6 - MTC AVIATION,5600 SOUTH MACARTHUR                                                   ,OKLAHOMA CITY            ,OK        ,73179-8205
05/28/2019 ,04088300     ,WESTMED COLLEGE                                                       ,WESTMED COLLEGE                                                       ,3031 TISCH WAY SUITE 100 PLAZA EAST                                    ,SAN JOSE                 ,CA        ,95128-2530
05/24/2019 ,01182001     ,SAN DIEGO MIRAMAR COLLEGE                                             ,SAN DIEGO MIRAMAR COLLEGE - MIRA MESA HIGH SCHOOL                     ,10510 REAGAN ROAD                                                      ,SAN DIEGO                ,CA        ,92126-3298
05/24/2019 ,03116900     ,BAPTIST THEOLOGICAL SEMINARY AT RICHMOND                              ,BAPTIST THEOLOGICAL SEMINARY AT RICHMOND                              ,8040 VILLA PARK DRIVE SUITE 250                                        ,RICHMOND                 ,VA        ,23228-6507
05/22/2019 ,00132905     ,UNIVERSITY OF THE PACIFIC                                             ,UNIVERSITY OF THE PACIFIC - MAIR                                      ,8835 SOUTH WEST CANYON LANE SUITE 238                                  ,PORTLAND                 ,OR        ,97225-3452
05/22/2019 ,04235502     ,PRESIDIO GRADUATE SCHOOL                                              ,PRESIDIO GRADUATE SCHOOL - METRO CAMPUS                               ,220 SECOND AVENUE SOUTH SUITE 300                                      ,SEATTLE                  ,WA        ,98104-2222
05/22/2019 ,04235503     ,PRESIDIO GRADUATE SCHOOL                                              ,PRESIDIO GRADUATE SCHOOL - BAINBRIDGE ISLANDWOOD CAMPUS               ,4450 BLAKELY AVENUE NORTHEAST                                          ,BAINBRIDGE ISLAND        ,WA        ,98110-2257
05/19/2019 ,00207845     ,LOYOLA UNIVERSITY MARYLAND                                            ,LOYOLA UNIVERSITY MARYLAND - SW INSTITUTE FOR MONTESSORI STUDIES      ,245 WEST 2ND STREET                                                    ,MESA                     ,AZ        ,85201-6503
05/19/2019 ,00357105     ,HARDIN-SIMMONS UNIVERSITY                                             ,HARDIN-SIMMONS UNIVERSITY - VALLEY RANCH BAPTIST CHURCH               ,1501 EAST BELT LINE ROAD                                               ,COPPELL                  ,TX        ,75019-0000
05/18/2019 ,00110906     ,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES                           ,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES - HOPE                    ,2500 SOUTH MAIN STREET                                                 ,HOPE                     ,AR        ,71802-0140
05/18/2019 ,00307704     ,MIAMI UNIVERSITY                                                      ,MIAMI UNIVERSITY - GREENTREE HEALTH SCIENCE ACADEMY                   ,5757 INNOVATION DRIVE                                                  ,MIDDLETOWN               ,OH        ,45005-5173
05/17/2019 ,00193607     ,NEOSHO COUNTY COMMUNITY COLLEGE                                       ,NEOSHO COUNTY COMMUNITY COLLEGE- PEASLEE CENTER                       ,2920 HASKELL AVENUE                                                    ,LAWRENCE                 ,KS        ,66046-4942
05/17/2019 ,00251803     ,UNIVERSITY OF MISSOURI - KANSAS CITY                                  ,UNIVERSITY OF MISSOURI - KANSAS CITY - MSSU                           ,3950 EAST NEWMAN ROAD                                                  ,JOPLIN                   ,MO        ,64801-1512
05/17/2019 ,00285502     ,SUNY COLLEGE OF TECHNOLOGY AT CANTON                                  ,SUNY COLLEGE OF TECHNOLOGY AT CANTON - MOHAWK VALLEY CC - ROME CAMPUS ,1101 FLOYD AVENUE                                                      ,ROME                     ,NY        ,13440-4636
05/17/2019 ,00368500     ,COLLEGE OF SAINT JOSEPH                                               ,COLLEGE OF SAINT JOSEPH                                               ,71 CLEMENT ROAD                                                        ,RUTLAND                  ,VT        ,05701-3899
05/17/2019 ,00400708     ,MADISON AREA TECHNICAL COLLEGE                                        ,MADISON AREA TECHNICAL COLLEGE - DOWNTOWN CAMPUS                      ,211 CARROLL STREET                                                     ,MADISON                  ,WI        ,53703-4520
05/16/2019 ,03007300     ,OREGON COLLEGE OF ART & CRAFT                                         ,OREGON COLLEGE OF ART & CRAFT                                         ,8245 SW BARNES ROAD                                                    ,PORTLAND                 ,OR        ,97225-6399
05/16/2019 ,10315106     ,OKLAHOMA WESLEYAN UNIVERSITY                                          ,OKLAHOMA WESLEYAN UNIVERSITY - CHAMBER OF COMMERCE                    ,301 EAST CHEROKEE AVENUE                                               ,SALLISAW                 ,OK        ,74955-4630
05/15/2019 ,02330105     ,PIONEER PACIFIC COLLEGE                                               ,PIONEER PACIFIC COLLEGE                                               ,27375 SOUTHWEST PARKWAY AVENUE                                         ,WILSONVILLE              ,OR        ,97070-9950
05/14/2019 ,00175812     ,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE                            ,SOUTHERN ILLINOIS UNIVERSITY CARBONDALE - APPLIED SCIENCES & ARTS     ,GREAT LAKES NAVAL TRAINING CENTER 3001 A SIXTH STREET                  ,GREAT LAKES              ,IL        ,60088-5230
05/14/2019 ,00187701     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - CHARLES CITY CENTER               ,200 HARWOOD DRIVE                                                      ,CHARLES CITY             ,IA        ,50616-2223
05/14/2019 ,00187702     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - HAMPTON HIGH SCHOOL               ,101 12TH AVENUE NE                                                     ,HAMPTON                  ,IA        ,50441-1100
05/14/2019 ,00187703     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - GARNER/HAYFIELD COMMUNITY HIGH SCL,605 WEST LYONS STREET                                                  ,GARNER                   ,IA        ,50438-1901
05/14/2019 ,00187704     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - LAKE MILLS HIGH SCHOOL            ,102 SOUTH 4TH AVENUE E                                                 ,LAKE MILLS               ,IA        ,50450-1699
05/14/2019 ,00187705     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - OSAGE COMMUNITY EDUCATION CENTER  ,OSAGE PUBLIC LIBRARY 406 MAIN STREET                                   ,OSAGE                    ,IA        ,50461-1125
05/14/2019 ,00187706     ,NORTH IOWA AREA COMMUNITY COLLEGE                                     ,NORTH IOWA AREA COMMUNITY COLLEGE - WEST HANCOCK HIGH SCHOOL          ,WEST HANCOCK HIGH SCHOOL 420 9TH AVE SW                                ,BRITT                    ,IA        ,50423-1934
05/14/2019 ,00918600     ,DEAN INSTITUTE OF TECHNOLOGY                                          ,DEAN INSTITUTE OF TECHNOLOGY                                          ,1501 WEST LIBERTY AVENUE                                               ,PITTSBURGH               ,PA        ,15226-1197
05/13/2019 ,00991717     ,IVY TECH COMMUNITY COLLEGE OF INDIANA                                 ,IVY TECH COMMUNITY COLLEGE OF INDIANA - REGION 6 - WORKONE CENTER     ,918 EAST WASHINGTON STREET                                             ,WINCHESTER               ,IN        ,47394-9221
05/13/2019 ,03007301     ,OREGON COLLEGE OF ART & CRAFT                                         ,OREGON COLLEGE OF ART & CRAFT - BISON BUILDING                        ,421 NE 10TH AVENUE                                                     ,PORTLAND                 ,OR        ,97232-2770
